fight_id,event_name,event_date,location,venue,fighter1,fighter2,winner,method,round,time,weight_class,title_fight,gender,num_rounds,fighter1_height,fighter1_weight,fighter1_reach,fighter1_stance,fighter1_age,fighter1_dob,fighter2_height,fighter2_weight,fighter2_reach,fighter2_stance,fighter2_age,fighter2_dob,fighter1_sig_strikes_pm,fighter1_sig_strikes_acc,fighter1_sig_strikes_abs_pm,fighter1_sig_strikes_def,fighter1_takedown_avg,fighter1_takedown_acc,fighter1_takedown_def,fighter1_sub_avg,fighter2_sig_strikes_pm,fighter2_sig_strikes_acc,fighter2_sig_strikes_abs_pm,fighter2_sig_strikes_def,fighter2_takedown_avg,fighter2_takedown_acc,fighter2_takedown_def,fighter2_sub_avg,fighter1_wins,fighter1_losses,fighter1_draws,fighter1_win_streak,fighter1_lose_streak,fighter1_ko_wins,fighter1_sub_wins,fighter1_dec_wins,fighter2_wins,fighter2_losses,fighter2_draws,fighter2_win_streak,fighter2_lose_streak,fighter2_ko_wins,fighter2_sub_wins,fighter2_dec_wins,fighter1_odds,fighter2_odds,favorite,underdog,betting_outcome,fighter1_rank,fighter2_rank,data_source,ppv_buys,attendance,bonus_type
fbad3e422617,,2019-04-27,"Sunrise, Florida, USA",,Roosevelt Roberts,Thomas Gifford,Roosevelt Roberts,DEC,3.0,5:00,Lightweight,False,MALE,3,187.96,155.0,185.42,Orthodox,25,,185.42,155.0,190.5,Orthodox,26,,16.0,0.45,,,0.0,0.0,,1.0,,0.37,,,,,,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-470.0,375.0,,,,,,ufc_master,,,
2fbd382ba728,,2019-04-27,"Sunrise, Florida, USA",,Court McGee,Dhiego Lima,Dhiego Lima,DEC,3.0,5:00,Welterweight,False,MALE,3,180.34,170.0,190.5,Orthodox,34,,187.96,170.0,187.96,Orthodox,30,,63.7857,0.372,,,1.7857,0.267,,0.4286,15.4286,0.474,,,0.8571,0.107,,0.5714,8,6,0,1,0,0,2,6,2,5,0,1,0,1,0,1,-150.0,130.0,,,,,,ufc_master,,,
3ff79cfe17b2,,2019-04-27,"Sunrise, Florida, USA",,Andrei Arlovski,Augusto Sakai,Augusto Sakai,DEC,3.0,5:00,Heavyweight,False,MALE,3,190.5,240.0,195.58,Orthodox,40,,190.5,265.0,195.58,Orthodox,27,,26.75,0.454,,,0.3214,0.129,,0.1786,111.0,0.5,,,1.0,1.0,,0.0,16,12,0,0,3,9,2,5,1,0,0,1,0,1,0,0,145.0,-165.0,,,,,,ufc_master,,,
afff683fcaa0,,2019-04-27,"Sunrise, Florida, USA",,Carla Esparza,Virna Jandiroba,Carla Esparza,DEC,3.0,5:00,Women's Strawweight,False,FEMALE,3,154.94,115.0,160.02,Orthodox,31,,160.02,115.0,162.56,Orthodox,30,,29.0,0.413,,,2.7143,0.37,,0.4286,,0.42,,,,,,,3,4,0,0,2,0,1,2,0,0,0,0,0,0,0,0,-130.0,110.0,,,,,,ufc_master,,,
b7f75ba9d91f,,2019-04-27,"Sunrise, Florida, USA",,Gilbert Burns,Mike Davis,Gilbert Burns,SUB,2.0,4:15,Lightweight,False,MALE,3,177.8,155.0,180.34,Orthodox,32,,182.88,155.0,182.88,Orthodox,26,,31.7,0.428,,,1.6,0.453,,0.5,,0.54,,,,,,,7,3,0,1,0,2,3,2,0,0,0,0,0,0,0,0,-245.0,205.0,,,,,,ufc_master,,,
623dedef10ee,,2019-04-27,"Sunrise, Florida, USA",,Jim Miller,Jason Gonzalez,Jim Miller,SUB,1.0,2:12,Lightweight,False,MALE,3,172.72,155.0,180.34,Southpaw,35,,187.96,155.0,187.96,Southpaw,29,,28.5806,0.386,,,1.1613,0.423,,1.2903,12.0,0.353,,,0.0,0.0,,0.3333,18,13,0,0,1,3,7,8,1,2,0,0,1,0,1,0,-115.0,105.0,,,,,,ufc_master,,,
888245ee46e9,,2019-04-27,"Sunrise, Florida, USA",,Angela Hill,Jodie Esquibel,Angela Hill,DEC,3.0,5:00,Women's Strawweight,False,FEMALE,3,160.02,115.0,162.56,Orthodox,34,,154.94,115.0,162.56,Orthodox,32,,69.5556,0.479,,,0.3333,0.278,,0.0,73.0,0.395,,,0.0,0.0,,0.0,3,6,0,0,2,0,0,3,0,2,0,0,2,0,0,0,-610.0,455.0,,,,,,ufc_master,,,
b9bd11446ca4,,2019-04-27,"Sunrise, Florida, USA",,Ben Saunders,Takashi Sato,Takashi Sato,KO/TKO,2.0,1:18,Welterweight,False,MALE,3,187.96,170.0,195.58,Orthodox,36,,177.8,170.0,185.42,Southpaw,28,,25.1765,0.541,,,0.1176,0.118,,0.5294,,0.36,,,,,,,9,8,0,0,2,3,3,3,0,0,0,0,0,0,0,0,190.0,-230.0,,,,,,ufc_master,,,
00a350e35ce5,,2019-05-04,"Ottawa, Ontario, Canada",,Al Iaquinta,Donald Cerrone,Donald Cerrone,DEC,5.0,5:00,Lightweight,False,MALE,5,177.8,155.0,177.8,Orthodox,32,,185.42,155.0,185.42,Orthodox,36,,53.0833,0.445,,,0.6667,0.215,,0.25,43.7333,0.5,,,0.7,0.305,,0.3667,9,3,0,1,0,4,0,5,22,8,0,2,0,10,6,6,-130.0,110.0,,,,,,ufc_master,,,
6fdcb8e2c76d,,2019-05-04,"Ottawa, Ontario, Canada",,Derek Brunson,Elias Theodorou,Derek Brunson,DEC,3.0,5:00,Middleweight,False,MALE,3,185.42,185.0,195.58,Southpaw,35,,185.42,185.0,190.5,Orthodox,30,,18.5,0.439,,,0.9286,0.102,,0.2143,57.9,0.417,,,1.3,0.266,,0.0,9,5,0,0,2,6,1,2,8,2,0,3,0,2,0,6,-110.0,-110.0,,,,,,ufc_master,,,
ccf5bd7d61a5,,2019-05-04,"Ottawa, Ontario, Canada",,Cub Swanson,Shane Burgos,Shane Burgos,DEC,3.0,5:00,Featherweight,False,MALE,3,172.72,145.0,177.8,Orthodox,35,,180.34,145.0,190.5,Orthodox,28,,61.6875,0.488,,,0.6875,0.379,,0.125,71.6,0.504,,,0.4,0.4,,0.2,10,6,0,0,3,4,0,6,4,1,0,1,0,1,1,2,160.0,-185.0,,,,,,ufc_master,,,
ebf2bf4efbbf,,2019-05-04,"Ottawa, Ontario, Canada",,Brad Katona,Merab Dvalishvili,Merab Dvalishvili,DEC,3.0,5:00,Bantamweight,False,MALE,3,167.64,135.0,162.56,Orthodox,27,,167.64,135.0,172.72,Orthodox,28,,73.5,0.555,,,1.0,0.14,,0.0,56.6667,0.35,,,7.3333,0.453,,0.0,2,0,0,2,0,0,0,2,1,2,0,1,0,0,0,1,140.0,-160.0,,,,,,ufc_master,,,
82163613664c,,2019-05-04,"Ottawa, Ontario, Canada",,Walt Harris,Serghei Spivac,Walt Harris,KO/TKO,1.0,0:50,Heavyweight,False,MALE,3,195.58,250.0,195.58,Southpaw,35,,190.5,260.0,198.12,Orthodox,24,,21.0909,0.337,,,0.1818,0.121,,0.0909,,0.53,,,,,,,4,7,0,0,1,4,0,0,0,0,0,0,0,0,0,0,-165.0,145.0,,,,,,ufc_master,,,
598a8095ea26,,2019-05-04,"Ottawa, Ontario, Canada",,Aiemann Zahabi,Vince Morales,Vince Morales,DEC,3.0,5:00,Bantamweight,False,MALE,3,172.72,135.0,172.72,Orthodox,31,,170.18,135.0,177.8,Orthodox,28,,45.0,0.41,,,0.0,0.0,,0.0,74.0,0.36,,,0.0,0.0,,0.0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-175.0,155.0,,,,,,ufc_master,,,
44d383b0babd,,2019-05-04,"Ottawa, Ontario, Canada",,Macy Chiasson,Sarah Moras,Macy Chiasson,KO/TKO,2.0,2:22,Women's Bantamweight,False,FEMALE,3,180.34,135.0,182.88,Orthodox,27,,170.18,135.0,170.18,Orthodox,31,,24.5,0.495,,,0.0,0.0,,1.0,23.2,0.398,,,0.8,0.28,,0.8,2,0,0,2,0,1,1,0,2,3,0,0,2,0,1,1,-700.0,500.0,,,,,,ufc_master,,,
7f237bb0c882,,2019-05-04,"Ottawa, Ontario, Canada",,Nordine Taleb,Kyle Prepolec,Nordine Taleb,DEC,3.0,5:00,Welterweight,False,MALE,3,185.42,170.0,187.96,Orthodox,37,,177.8,170.0,177.8,Southpaw,29,,35.7,0.582,,,1.6,0.5,,0.0,,0.34,,,,,,,6,4,0,0,2,2,0,4,0,0,0,0,0,0,0,0,-420.0,335.0,,,,,,ufc_master,,,
376038162080,,2019-05-04,"Ottawa, Ontario, Canada",,Kyle Nelson,Matt Sayles,Matt Sayles,SUB,3.0,3:16,Featherweight,False,MALE,3,180.34,155.0,180.34,Switch,28,,170.18,145.0,172.72,Orthodox,25,,20.0,0.4,,,0.0,0.0,,0.0,77.0,0.32,,,0.0,0.0,,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,165.0,-190.0,,,,,,ufc_master,,,
ad464b5f6e2c,,2019-05-04,"Ottawa, Ontario, Canada",,Arjan Bhullar,Juan Adams,Arjan Bhullar,DEC,3.0,5:00,Heavyweight,False,MALE,3,185.42,245.0,190.5,Orthodox,32,,195.58,265.0,203.2,Orthodox,27,,26.6667,0.51,,,1.3333,0.72,,0.0,86.0,0.59,,,2.0,1.0,,0.0,2,1,0,1,0,0,0,2,1,0,0,1,0,1,0,0,115.0,-135.0,,,,,,ufc_master,,,
7ed3f489f918,,2019-05-04,"Ottawa, Ontario, Canada",,Mitch Gagnon,Cole Smith,Cole Smith,DEC,3.0,5:00,Bantamweight,False,MALE,3,165.1,135.0,165.1,Southpaw,34,,180.34,135.0,170.18,Orthodox,30,,28.5714,0.461,,,0.8571,0.301,,1.1429,,0.33,,,,,,,4,3,0,0,2,0,3,1,0,0,0,0,0,0,0,0,-120.0,100.0,,,,,,ufc_master,,,
bda23235b5ee,,2019-05-04,"Ottawa, Ontario, Canada",,Marc-Andre Barriault,Andrew Sanchez,Andrew Sanchez,DEC,3.0,5:00,Middleweight,False,MALE,3,185.42,185.0,187.96,Orthodox,29,,185.42,185.0,187.96,Orthodox,31,,,,,,,,,,67.4,0.53,,,2.6,0.264,,0.0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,3,140.0,-160.0,,,,,,ufc_master,,,
a93e5495c29c,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Rose Namajunas,Jessica Andrade,Jessica Andrade,KO/TKO,2.0,2:58,Women's Strawweight,True,FEMALE,5,165.1,115.0,165.1,Orthodox,26,,154.94,115.0,157.48,Orthodox,27,,47.625,0.443,,,2.0,0.558,,0.75,72.8571,0.549,,,2.3571,0.524,,0.3571,6,2,0,3,0,1,3,2,10,4,0,3,0,2,2,6,120.0,-140.0,,,,,,ufc_master,,,
d7d3e7c1ae63,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Jared Cannonier,Anderson Silva,Jared Cannonier,KO/TKO,1.0,4:47,Middleweight,False,MALE,3,180.34,185.0,195.58,Switch,35,,187.96,185.0,195.58,Southpaw,44,,32.375,0.494,,,0.125,0.125,,0.0,33.5217,0.642,,,0.1304,0.13,,0.2609,4,4,0,1,0,3,0,1,17,6,0,0,1,11,3,3,-135.0,115.0,,,,,,ufc_master,,,
324867de2647,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Jose Aldo,Alexander Volkanovski,Alexander Volkanovski,DEC,3.0,5:00,Featherweight,False,MALE,3,170.18,145.0,177.8,Orthodox,32,,167.64,145.0,180.34,Orthodox,30,,54.3077,0.432,,,0.9231,0.183,,0.2308,72.0,0.597,,,2.6667,0.457,,0.5,10,3,0,2,0,4,0,6,6,0,0,6,0,3,0,3,-145.0,125.0,,,,,,ufc_master,,,
17009e1e13b3,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Thiago Alves,Laureano Staropoli,Laureano Staropoli,DEC,3.0,5:00,Welterweight,False,MALE,3,175.26,170.0,177.8,Orthodox,35,,185.42,170.0,180.34,Orthodox,26,,41.4,0.456,,,0.52,0.32,,0.24,97.0,0.35,,,0.0,0.0,,0.0,15,10,0,1,0,7,1,6,1,0,0,1,0,0,0,1,-125.0,105.0,,,,,,ufc_master,,,
1372be18365d,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Irene Aldana,Bethe Correia,Irene Aldana,SUB,3.0,3:24,Women's Bantamweight,False,FEMALE,3,175.26,135.0,172.72,Orthodox,31,,165.1,135.0,162.56,Orthodox,35,,95.25,0.428,,,0.5,0.375,,0.0,50.75,0.464,,,0.375,0.094,,0.0,2,2,0,2,0,0,0,2,4,4,0,0,2,1,0,3,-400.0,325.0,,,,,,ufc_master,,,
0e23571e1f9b,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Rogerio Nogueira,Ryan Spann,Ryan Spann,KO/TKO,1.0,2:07,Light Heavyweight,False,MALE,3,187.96,205.0,190.5,Southpaw,42,,195.58,205.0,200.66,Orthodox,27,,26.2727,0.335,,,0.0909,0.091,,0.1818,46.0,0.47,,,0.0,0.0,,1.0,6,5,0,1,0,4,0,2,1,0,0,1,0,0,0,1,105.0,-125.0,,,,,,ufc_master,,,
375f339f5b9f,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Thiago Moises,Kurt Holobaugh,Thiago Moises,DEC,3.0,5:00,Lightweight,False,MALE,3,175.26,155.0,177.8,Orthodox,24,,180.34,155.0,177.8,Orthodox,32,,8.0,0.5,,,0.0,0.0,,4.0,54.6667,0.433,,,0.6667,0.277,,0.6667,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,-125.0,105.0,,,,,,ufc_master,,,
65cc36e94465,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Warlley Alves,Sergio Moraes,Warlley Alves,KO/TKO,3.0,4:13,Welterweight,False,MALE,3,180.34,170.0,182.88,Orthodox,28,,182.88,170.0,182.88,Orthodox,36,,31.5556,0.466,,,0.8889,0.4,,0.6667,30.1667,0.463,,,1.0833,0.363,,0.4167,6,3,0,0,1,0,3,2,8,4,0,0,1,1,3,4,-135.0,115.0,,,,,,ufc_master,,,
660a409ba006,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,BJ Penn,Clay Guida,Clay Guida,DEC,3.0,5:00,Lightweight,False,MALE,3,175.26,155.0,177.8,Orthodox,40,,170.18,155.0,177.8,Orthodox,37,,35.9615,0.528,,,1.0,0.316,,0.4615,28.1538,0.358,,,2.4231,0.343,,0.5385,12,14,0,0,7,6,4,1,14,12,0,0,1,2,4,8,525.0,-750.0,,,,,,ufc_master,,,
28820ece2de4,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Luana Carolina,Priscila Cachoeira,Luana Carolina,DEC,3.0,5:00,Women's Flyweight,False,FEMALE,3,167.64,125.0,175.26,Orthodox,25,,170.18,125.0,165.1,Orthodox,30,,,,,,,,,,38.5,0.24,,,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,-170.0,150.0,,,,,,ufc_master,,,
2e9e9f7c1db5,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Raoni Barcelos,Carlos Huachin,Raoni Barcelos,KO/TKO,2.0,4:49,Bantamweight,False,MALE,3,170.18,135.0,170.18,Orthodox,32,,162.56,135.0,170.18,Southpaw,22,,58.5,0.555,,,2.5,0.875,,0.5,,0.21,,,,,,,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,-1100.0,700.0,,,,,,ufc_master,,,
919314ae5b7b,,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",,Talita Bernardo,Viviane Araujo,Viviane Araujo,KO/TKO,3.0,0:48,Women's Bantamweight,False,FEMALE,3,162.56,135.0,172.72,Orthodox,32,,162.56,135.0,172.72,Orthodox,32,,42.6667,0.45,,,2.0,0.28,,0.6667,,0.47,,,,,,,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-280.0,240.0,,,,,,ufc_master,,,
e15c67e377b3,,2019-05-18,"Rochester, New York, USA",,Rafael Dos Anjos,Kevin Lee,Rafael Dos Anjos,SUB,4.0,3:47,Welterweight,False,MALE,5,172.72,170.0,177.8,Southpaw,34,,175.26,170.0,195.58,Orthodox,26,,47.9231,0.453,,,1.7308,0.297,,0.6154,49.0714,0.45,,,2.5,0.455,,0.7857,17,9,0,0,2,4,3,10,10,4,0,0,1,1,4,4,130.0,-150.0,,,,,,ufc_master,,,
c50ea804e571,,2019-05-18,"Rochester, New York, USA",,Antonio Carlos Junior,Ian Heinisch,Ian Heinisch,DEC,3.0,5:00,Middleweight,False,MALE,3,187.96,185.0,200.66,Orthodox,29,,180.34,185.0,182.88,Orthodox,30,,23.0,0.434,,,2.7778,0.483,,0.6667,55.0,0.57,,,1.0,0.14,,2.0,6,3,0,4,0,0,4,2,1,0,0,1,0,0,0,1,-160.0,140.0,,,,,,ufc_master,,,
9c4c0ece9d1f,,2019-05-18,"Rochester, New York, USA",,Megan Anderson,Felicia Spencer,Felicia Spencer,SUB,1.0,3:24,Women's Featherweight,False,FEMALE,3,182.88,145.0,182.88,Orthodox,29,,167.64,145.0,172.72,Orthodox,28,,14.5,0.385,,,0.0,0.0,,0.0,,0.51,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-220.0,180.0,,,,,,ufc_master,,,
7941eba6f52f,,2019-05-18,"Rochester, New York, USA",,Vicente Luque,Derrick Krantz,Vicente Luque,KO/TKO,1.0,3:52,Welterweight,False,MALE,3,180.34,170.0,190.5,Orthodox,27,,177.8,170.0,182.88,Orthodox,31,,38.8,0.511,,,0.6,0.108,,0.6,,0.37,,,,,,,8,2,0,4,0,5,3,0,0,0,0,0,0,0,0,0,-1100.0,700.0,,,,,,ufc_master,,,
38dee6cc7e78,,2019-05-18,"Rochester, New York, USA",,Charles Oliveira,Nik Lentz,Charles Oliveira,KO/TKO,2.0,2:11,Lightweight,False,MALE,3,177.8,155.0,187.96,Orthodox,29,,172.72,155.0,172.72,Orthodox,34,,20.5652,0.484,,,1.3043,0.478,,1.2609,43.9091,0.526,,,3.0,0.315,,1.0909,14,9,0,4,0,0,13,1,14,8,0,2,0,3,2,9,-420.0,335.0,,,,,,ufc_master,,,
23af6d0050a8,,2019-05-18,"Rochester, New York, USA",,Davi Ramos,Austin Hubbard,Davi Ramos,DEC,3.0,5:00,Lightweight,False,MALE,3,167.64,155.0,177.8,Orthodox,32,,177.8,155.0,180.34,Orthodox,27,,25.0,0.505,,,1.75,0.638,,0.75,,0.41,,,,,,,3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,-550.0,425.0,,,,,,ufc_master,,,
d0aaebe26cf3,,2019-05-18,"Rochester, New York, USA",,Julio Arce,Julian Erosa,Julio Arce,KO/TKO,3.0,1:49,Featherweight,False,MALE,3,170.18,145.0,177.8,Southpaw,29,,185.42,145.0,187.96,Southpaw,29,,53.3333,0.303,,,0.3333,0.067,,1.0,32.5,0.515,,,0.75,0.415,,0.75,2,1,0,0,1,0,1,1,1,3,0,0,3,0,0,1,-800.0,550.0,,,,,,ufc_master,,,
16f78cb00842,,2019-05-18,"Rochester, New York, USA",,Desmond Green,Charles Jourdain,Desmond Green,DEC,3.0,5:00,Lightweight,False,MALE,3,177.8,155.0,185.42,Southpaw,29,,175.26,155.0,175.26,Switch,23,,44.3333,0.485,,,1.0,0.333,,0.0,,0.43,,,,,,,3,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,-900.0,600.0,,,,,,ufc_master,,,
3d918701c1f7,,2019-05-18,"Rochester, New York, USA",,Danny Roberts,Michel Pereira,Michel Pereira,KO/TKO,1.0,1:47,Welterweight,False,MALE,3,185.42,170.0,187.96,Southpaw,31,,185.42,170.0,185.42,Orthodox,25,,30.875,0.408,,,0.0,0.0,,0.25,,0.44,,,,,,,5,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,-250.0,210.0,,,,,,ufc_master,,,
c418b11f4241,,2019-05-18,"Rochester, New York, USA",,Michael Trizano,Grant Dawson,Grant Dawson,SUB,2.0,2:27,Featherweight,False,MALE,3,180.34,155.0,180.34,Orthodox,27,,177.8,145.0,182.88,Switch,25,,46.5,0.55,,,0.5,0.25,,1.0,57.0,0.44,,,6.0,0.54,,1.0,2,0,0,2,0,0,0,2,1,0,0,1,0,0,0,1,145.0,-165.0,,,,,,ufc_master,,,
c6d7d474e839,,2019-05-18,"Rochester, New York, USA",,Patrick Cummins,Ed Herman,Ed Herman,KO/TKO,1.0,3:39,Light Heavyweight,False,MALE,3,187.96,205.0,193.04,Orthodox,38,,185.42,205.0,195.58,Orthodox,38,,39.6667,0.496,,,2.8333,0.303,,0.0833,29.7143,0.495,,,1.5238,0.47,,0.7619,6,6,0,0,2,2,0,4,10,11,0,0,3,3,4,3,-260.0,220.0,,,,,,ufc_master,,,
e4a099eee88d,,2019-05-18,"Rochester, New York, USA",,Zak Cummings,Trevin Giles,Zak Cummings,SUB,3.0,4:01,Middleweight,False,MALE,3,182.88,185.0,190.5,Southpaw,34,,182.88,185.0,187.96,Orthodox,26,,28.9,0.34,,,0.7,0.219,,0.6,55.5,0.69,,,2.5,0.5,,0.0,7,3,0,1,0,1,3,3,2,0,0,2,0,2,0,0,170.0,-200.0,,,,,,ufc_master,,,
70fc85f0d80b,,2019-05-18,"Rochester, New York, USA",,Aspen Ladd,Sijara Eubanks,Aspen Ladd,DEC,3.0,5:00,Women's Bantamweight,False,FEMALE,3,167.64,135.0,167.64,Orthodox,24,,162.56,135.0,170.18,Orthodox,34,,38.0,0.555,,,0.5,0.5,,0.0,66.0,0.335,,,2.5,0.625,,0.0,2,0,0,2,0,2,0,0,2,0,0,2,0,0,0,2,-260.0,220.0,,,,,,ufc_master,,,
c690122c0a62,,2019-06-01,"Stockholm, Sweden",,Damir Hadzovic,Christos Giagos,Christos Giagos,DEC,3.0,5:00,Lightweight,False,MALE,3,175.26,155.0,177.8,Orthodox,32,,177.8,155.0,180.34,Orthodox,29,,34.8,0.498,,,0.4,0.132,,0.2,19.8,0.342,,,1.2,0.3,,0.2,3,2,0,2,0,2,0,1,2,3,0,1,0,0,1,1,-165.0,145.0,,,,,,ufc_master,,,
2d027c397692,,2019-06-01,"Stockholm, Sweden",,Alexander Gustafsson,Anthony Smith,Anthony Smith,SUB,4.0,2:38,Light Heavyweight,False,MALE,5,195.58,205.0,200.66,Orthodox,32,,193.04,205.0,193.04,Orthodox,30,,44.2,0.385,,,1.2,0.303,,0.3333,33.1818,0.507,,,0.3636,0.096,,0.3636,10,5,0,0,1,5,2,3,7,4,0,0,1,5,1,1,-320.0,260.0,,,,,,ufc_master,,,
13a14cba5482,,2019-06-01,"Stockholm, Sweden",,Jimi Manuwa,Aleksandar Rakic,Aleksandar Rakic,KO/TKO,1.0,0:47,Light Heavyweight,False,MALE,3,185.42,205.0,200.66,Orthodox,39,,193.04,205.0,198.12,Orthodox,27,,26.0909,0.537,,,0.2727,0.091,,0.1818,60.3333,0.567,,,1.0,0.25,,0.0,6,5,0,0,3,3,0,1,3,0,0,3,0,1,0,2,215.0,-255.0,,,,,,ufc_master,,,
bd0a86296adb,,2019-06-01,"Stockholm, Sweden",,Makwan Amirkhani,Chris Fishgold,Makwan Amirkhani,SUB,2.0,4:25,Featherweight,False,MALE,3,177.8,145.0,182.88,Southpaw,30,,172.72,145.0,172.72,Orthodox,26,,16.4,0.456,,,2.4,0.5,,1.0,17.0,0.345,,,3.0,0.5,,1.0,4,1,0,1,0,1,1,2,1,1,0,1,0,0,1,0,-130.0,110.0,,,,,,ufc_master,,,
a505c5611855,,2019-06-01,"Stockholm, Sweden",,Daniel Teymur,Sung Bin Jo,Daniel Teymur,DEC,3.0,5:00,Featherweight,False,MALE,3,165.1,145.0,175.26,Orthodox,31,,182.88,145.0,182.88,Orthodox,26,,41.0,0.467,,,0.3333,0.333,,0.0,,0.33,,,,,,,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,110.0,-130.0,,,,,,ufc_master,,,
cd5d1fd933b4,,2019-06-01,"Stockholm, Sweden",,Joel Alvarez,Danilo Belluardo,Joel Alvarez,KO/TKO,2.0,2:22,Lightweight,False,MALE,3,190.5,155.0,195.58,Orthodox,25,,182.88,155.0,187.96,Southpaw,24,,38.0,0.29,,,0.0,0.0,,0.0,,0.61,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-105.0,-115.0,,,,,,ufc_master,,,
cc963f31abc6,,2019-06-01,"Stockholm, Sweden",,Tonya Evinger,Lina Lansberg,Lina Lansberg,DEC,3.0,5:00,Women's Bantamweight,False,FEMALE,3,170.18,135.0,177.8,Orthodox,37,,170.18,135.0,165.1,Orthodox,37,,20.5,0.465,,,0.5,0.125,,0.0,43.6,0.562,,,0.4,0.228,,0.2,0,2,0,0,2,0,0,0,2,3,0,0,1,0,0,2,-400.0,325.0,,,,,,ufc_master,,,
b12432f4148f,,2019-06-01,"Stockholm, Sweden",,Stevie Ray,Leonardo Santos,Leonardo Santos,KO/TKO,1.0,2:17,Lightweight,False,MALE,3,177.8,155.0,177.8,Southpaw,29,,182.88,155.0,190.5,Orthodox,39,,40.2222,0.45,,,0.5556,0.231,,0.5556,25.1667,0.41,,,0.8333,0.357,,0.3333,6,3,0,1,0,2,0,4,5,1,0,4,0,1,2,2,135.0,-155.0,,,,,,ufc_master,,,
4cb8a293a889,,2019-06-01,"Stockholm, Sweden",,Nick Hein,Frank Camacho,Frank Camacho,KO/TKO,2.0,4:56,Lightweight,False,MALE,3,167.64,155.0,167.64,Southpaw,35,,177.8,170.0,185.42,Orthodox,30,,34.1429,0.317,,,0.7143,0.151,,0.0,95.0,0.47,,,1.3333,0.4,,0.0,4,3,0,0,2,0,0,4,1,2,0,0,2,0,0,1,110.0,-130.0,,,,,,ufc_master,,,
5bd041c091b4,,2019-06-01,"Stockholm, Sweden",,Bea Malecki,Duda Santana,Bea Malecki,SUB,2.0,1:59,Women's Bantamweight,False,FEMALE,3,175.26,135.0,187.96,Orthodox,27,,170.18,145.0,185.42,Orthodox,23,,,,,,,,,,,0.39,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-125.0,105.0,,,,,,ufc_master,,,
a8524b588794,,2019-06-01,"Stockholm, Sweden",,Darko Stosic,Devin Clark,Devin Clark,DEC,3.0,5:00,Light Heavyweight,False,MALE,3,182.88,205.0,193.04,Orthodox,27,,182.88,205.0,190.5,Orthodox,29,,9.0,0.56,,,0.0,0.0,,0.0,35.5,0.587,,,2.1667,0.393,,0.1667,1,0,0,1,0,1,0,0,3,3,0,0,1,0,0,3,-110.0,-110.0,,,,,,ufc_master,,,
bf1e827f33de,,2019-06-01,"Stockholm, Sweden",,Rostem Akman,Sergey Khandozhko,Sergey Khandozhko,DEC,3.0,5:00,Welterweight,False,MALE,3,177.8,170.0,182.88,Switch,27,,185.42,170.0,187.96,Orthodox,27,,,,,,,,,,,0.42,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,-155.0,,,,,,ufc_master,,,
e558150081b9,,2019-06-08,"Chicago, Illinois, USA",,Henry Cejudo,Marlon Moraes,Henry Cejudo,KO/TKO,3.0,4:51,Bantamweight,True,MALE,5,162.56,135.0,162.56,Orthodox,32,,167.64,135.0,170.18,Orthodox,31,,44.0,0.466,,,1.9,0.458,,0.1,22.6,0.466,,,0.2,0.1,,0.4,8,2,0,4,0,2,0,6,4,1,0,4,0,2,1,1,145.0,-165.0,,,,,,ufc_master,,,
